Año_22,Año_23,Año_24,Año_25,Año_26
655033616.3305839,770953008.619641,593678596.0648596,747364480.1495996,761050633.2140254
1139064770.1387124,1210174032.4805703,814838248.3329883,1154937502.7434335,1256422685.487628
1173809690.6633363,897171534.5440634,871130359.5467025,708865688.6644278,1260054673.3244896
3185689272.5284133,3590870954.3566875,2528669716.3293304,3218870893.2293835,2674841285.032634
120642110.64954536,85493251.7133762,97633256.11914532,125925012.68236132,126802718.54907753
2926111.1054023616,12717888.011112785,4509411.525380087,638539.9603735972,7403717.800895195
603153896.6472149,406658970.9182194,449280190.3537878,446279161.0153936,507062777.4185428
36194071.47857063,24382930.55184118,35144217.21217794,22225842.65056307,21878025.862335682
11466340.144561917,8803196.920929391,14632277.151941085,8236113.788253286,9919842.29315655
44429973.61898606,37387083.2805358,43153393.71846838,29888057.725022413,34489753.64329417
24409959.736841604,10609404.912239382,34240380.724451415,39684339.093651846,37057299.524520636
67178406.03485799,93423705.39680257,75976259.92660594,95963179.0222299,84006543.35004535
87782108.95577788,50783076.2262194,34516158.87870614,88637549.32712695,64180755.22214104
135801373.87337244,140961745.15453064,130440188.95819202,136843116.69155058,125281964.49249749
292247553.5485999,239837166.1442864,397136343.1952707,361585096.34769636,246493671.36716527
37709211.722700976,13511737.527293645,34532320.6302793,43830235.88158985,25178011.930442646
102730.18450665101,222994.50894910467,246158.28441508638,139215.01130013308,121315.99630058913
105731442.25453648,49010753.08348621,92864205.54069895,124681921.43001933,121392230.24040782
128915329.93792582,96637978.97538891,99483482.02489546,132451450.38608609,145943357.0213824
116807006.75401321,152171513.8017367,262786751.07591218,268091615.23800868,203863134.46675646
179467498.52566186,169308187.02890325,258048752.4266994,246399403.8520936,266425373.92827722
16770981965.824368,10829196028.192259,13432599444.35036,15841357967.392712,15933933893.71066
455877406.3498212,345458972.1001422,560715316.3534939,376666795.8976638,481234035.4621223
27905504.76992013,36611744.57870081,40816100.98001434,29591096.73098955,32086046.119426765
28428220.826952882,37184110.82098588,57002602.61464735,80591260.2439443,212746810.42646953
40348536.26969996,77029579.65021619,61196966.0292336,77413094.88394411,69909430.545284
116415835.46777967,132769071.04917312,139586462.02950832,129264670.23005128,97602688.77256106
5514369471.402474,5188900749.886502,5814290603.098771,6811294334.364562,6132344661.457606
2380488700.220286,2716888228.2145486,2081354685.021418,3310190286.7122946,2503140803.724813
319893881.6467064,385564419.1803418,437090589.860206,524588392.79277354,572122967.594028
60440729.713524155,42421188.42082979,51224298.980120525,73642593.20497721,86056285.68898031
145156473.81322473,119911386.95520172,162372405.5618249,243834132.12124968,214433305.31328106
1659377579.226692,1639965765.1328864,1748404353.615376,1786625104.9658084,1878827485.4078896
15367354.783428015,14592499.172096755,17589406.932549834,18374018.401802503,15665975.507599603
8302153647.596957,9147282979.871054,9855978938.044052,12218750540.64937,13089291963.872965
7449166.600729279,10046233.61416981,10067922.07605548,12040993.636198346,10121879.57314587
43179329315.22613,44322151364.138885,48367100178.730774,53342642196.92129,48950977170.20749
487379968.09611285,657032081.6632316,588369370.9869279,709154119.0705152,613232070.973891
100494843.21010317,90254438.50815147,73513999.27056009,29141588.800689884,57846128.10212904
2303168929.907611,2594282612.483807,2952313334.241723,2953786275.908724,2916202400.58042
306392173.0955209,290253680.5670437,382112360.4349661,402164350.2045788,283367975.81835395
3922755221.3096466,4567529297.323497,5293022820.50234,5925533540.908864,4867061185.961973
3280672750.742113,3131371675.566518,2756387740.3628526,2903905980.1861033,2396487041.8108044
388696571.46341574,319941149.60909534,323604033.68596643,611150167.3830099,640520448.7326232
66653515.9666044,100568355.38667825,126179473.15445444,77714931.4090186,101733065.84893085
516357594.32074666,564443091.2525688,489438594.5903448,397147281.30913615,385707289.62849545
686899533.1706648,548381467.0230516,694248930.4265833,688947969.0094639,695835479.0323696
-3082947.805332916,29104387.589776836,12989683.339731067,13906268.894205455,11226495.053842582
131784929.38878387,135933568.7665699,185063940.3616185,195986444.97274256,177539510.71008524
5390779434.020864,6268692214.575707,6910889793.885746,7697425206.891379,7241070271.523452
904583244.2463353,874971765.3907691,869716966.6199596,2155788532.173021,1642141093.5120313
2231653738.0716324,2148655100.6382575,2276826417.501075,2613200745.494125,1868729713.5834448
352217976.7503647,322744327.05887806,469821544.217896,510461961.99207425,506040425.5733881
411588587.716105,360220432.9336252,441416039.61632574,519225517.0275874,448832740.77891356
-859251.7721492415,119678.2379810852,5612946.370674195,318713.3598687211,13447083.886562973
6273529009.963633,8904207604.851042,6779685405.5051775,9218629662.060457,8904016292.47675
16202952.963028997,-130166900.65801877,114106087.28458974,231237268.37717128,530532870.8162426
9260341.176726418,7470188.891456245,11761670.341924341,24665516.653920382,23690775.091734402
42186327.13939516,62867274.86923683,61208203.6079069,67853531.77192874,77958378.76128767
107116369.98330072,197100025.9882305,213343300.48452133,273240743.0542824,350803976.93844175
12721011457.276155,13170756330.05871,13860102258.870571,16871323961.137976,16266992138.20317
310620901.1561503,312696535.9191677,331317588.6024414,478731652.86193347,475011430.7988827
1742501268.193005,1863270796.8683155,2153181076.4214497,2615546210.0284066,2613056970.7214737
3390722339.406163,2852118752.763583,3459450868.478277,5040132405.081128,4750862752.051412
20966684.931656845,45756223.021321654,100640362.26563531,89844617.01756458,74973201.54719938
272090.569769813,300401.3965176212,248600.96120975196,-98837.67004878787,-113604.4247240301
519451246.24470985,359106078.2585998,467786677.50185066,482813002.0181879,540537721.8673575
1041812891.3118575,1098144910.2039628,1411944576.0662346,1411057732.2344577,1245264371.8299685
633955288.6749347,816932986.9504063,627074296.9953247,844283710.9212816,508362624.29355294
881563339.3240091,944353007.0723666,1109174088.6838734,1181519266.2745867,1185653353.8090787
2125514804.9444983,2150364545.702129,2360033961.6658244,2821830266.205171,2979476110.6076894
751495021.9893088,523293619.1486712,446338916.6224715,522843656.225831,417466306.5022936
138875027.9458058,195999674.5907374,160888441.30300936,266184915.59943342,365524809.0023747
1042698180.006026,911246210.7433809,1066829682.8434868,1327130377.684214,1301594237.2644672
1140503752.6025732,1320796220.3830702,1099622756.5552824,1369984729.350103,785186308.3996525
1437292958.4046414,1716330392.1196759,2188003697.801673,2118841518.1226485,2371169878.3675256
40342462095.57403,44407745292.69967,46428232068.68717,57144059582.08107,49631419364.19494
34124878639.718414,42729901516.39838,41229108446.79909,62619899354.973495,54394450925.374756
4376150119.214043,4799755203.458718,5256510011.215752,5605039663.156239,5646861689.273599
6281397819.79472,5551975549.330702,5962658972.6455345,5202244553.103491,5873493544.793751
3384203354.5814347,3253404194.8370953,3458033577.1077676,3701641829.660262,4400825603.365887
47866011837.7578,47566676493.08596,50704438701.02163,56798463905.3694,54832363695.030624
1057831379.9927403,1424465622.2622652,1284351514.7622342,1244974157.5933025,311510069.2962216
75944696842.73964,78515463676.7767,84518335487.14421,85114890173.88054,91759695270.26428
1258821309.1996195,1071717311.6111147,1035138264.2955561,859022204.7164766,670255793.3009827
47395628406.16431,54802641305.55962,53032701895.05759,62124520877.157715,57100847821.28609
15301108013.810196,13812809802.15909,14067702143.868952,16373438760.303421,15147768415.430502
1775240298.890866,1046342081.3746085,1455093028.1116228,1003920378.6462865,979569421.0065341
30054519185.21741,32193111280.201733,34883836646.44026,38877623363.71627,35823508519.79598
8814285187.722477,7805001317.999824,9309432416.978197,9829708765.771267,9826892714.925797
77765401709.9272,78264531457.08218,78632182659.9171,92418361782.87886,81886051245.8905
49766423353.47605,45046787547.382225,42069282922.28861,49040567351.903145,41766907255.63515
2137065309.726485,1703696536.9553425,1457866321.218079,1969719857.9965901,1180574873.3862114
3358764432.7136083,3178323256.749677,3384922316.466329,3499475387.7451,2737251883.2809854
7405078236.0090065,6956909986.504235,7854966718.981838,9615443131.484358,9191320184.297493
10329973169.840094,11862674282.86247,11931827782.088387,14951078615.23436,19374052943.384018
267643637.68549427,226759950.5916259,567504851.7843882,467512693.5526079,338704600.8624609
1848691631.9097414,1748345767.2642915,1810446919.8825405,2107598807.7808163,1857563778.938603
56389419249.395874,58874547299.206154,64396464984.8504,74474243853.03072,65808290518.82856
19175225041.104053,17245486424.39849,18888652424.989643,24768598604.25971,21690982965.21659
5524648549.3716545,6190827756.193588,8513138192.424561,9476899231.56623,9777670539.644045
4185536990.908084,5078006410.314897,6863493924.749219,6638294470.313377,8679413370.395624
6153422144.183624,6490216077.403486,7600103232.06314,8109265772.986658,7631979490.854575
1932090177.3572156,1248422137.5553768,1557027136.2168121,3383586465.6920195,1867918051.5231028
105203517424.37206,101363415829.83168,107772404295.3803,130930181726.63164,101311673114.21088
8638916906.452936,6699780055.370019,9703424245.099134,13967032481.571573,5869896131.71722
548282917.1555479,591480376.1212654,537338689.485949,605331322.3111436,599545752.8604316
1310575738.9922283,1413071221.864736,1527301953.4696264,1623611296.5957255,1590550646.210658
2750202940.0719285,2573251869.5151467,3215895114.246664,3412197374.7720585,3464413780.621908
54506677758.80896,55451392849.90811,61074363607.16489,71533597671.10448,69330187914.79547
5821618766.3722315,6112694136.312956,7309892583.967086,8899969184.217752,8128392671.455679
12932862625.64844,13511091226.522646,16059026248.672653,21275832344.968056,17480833911.481346
22241513702.335136,19052650401.656933,32794833915.917637,32119087624.788967,19701662364.926426
1043232569.6621542,750938438.048303,878106409.5063851,1323580447.123167,1084813789.2242336
26846532.152742326,11114109.114329312,12525812.951788245,22740429.877678894,13192876.069228837
4841377317.44801,6103654609.39703,5328671229.857784,6591070076.042781,5195823758.634429
15114539269.711529,13790922990.113657,16455632187.309055,18796306321.80608,16646995419.020956
4458009949.634219,4562526972.285636,5260094992.672799,5368697685.121652,4804016333.12546
14789922570.229433,15368742703.16245,16751537117.8578,18120029438.4741,17161685521.035782
55553701915.23924,51928290426.50946,56548844563.98951,59323057335.83474,59287303969.929756
7884762827.157648,8328866531.53226,9244947890.206524,9792158897.707409,8373098014.503851
4297189688.099812,5118975474.889356,5829994446.878344,7095964357.663365,7927373751.386466
129867269.37556034,32532972.637145434,87189200.40921415,84207040.09613992,280348693.8585708
257670796.07255772,202920463.32354403,199730849.71361727,267185660.59859797,172094284.3327419
121056195.01848798,107238471.94646914,133495802.64188646,105696464.60615829,91127897.36897866
840552490.5764148,718035279.1581432,702175805.3277353,865601488.2911954,833424351.9943357
1933175771.2811325,2274740464.526325,1731114376.037865,2597520377.6055355,2149691748.401574
718123290.086079,501037023.01132596,610553908.9517806,625621515.0094091,578173219.4962301
357230105.5117295,190532974.47035238,259934189.44879714,327315254.0365374,346731248.33383954
405914177.0767989,287765176.2634232,343587149.5644157,174973998.8326791,250056490.33645445
859602931.7107193,971621333.8500141,918213214.6328179,965856003.6875547,955063549.4090291
150043871.7743038,193646718.2096488,160901632.63087597,196558912.5587631,151629707.31995016
6131859540.601123,5173415342.718302,7354505282.9089575,7152545774.827744,6655757860.75611
49970399.139231764,49509725.577382416,31271129.0939871,50441630.3079186,9061525.831385357
1342400184.7205348,1851034304.8257675,1543336108.6621668,1639776586.2534122,2160886124.6571913
19406007622.121048,19258046582.74882,20974030688.131706,24813209076.07778,20870356417.820286
15489805.111633807,12823560.753005719,21804629.132780984,16885287.387510926,19204768.57015291
1760535475.6266165,1538267163.2329974,1707487528.9058394,2101292139.549877,1697640483.9867423
1130137720.8082533,938926627.7502034,1067723090.3290762,1397530670.0970366,1091640539.9292767
2546977287.1700773,2782593623.2103887,3153060175.846857,3671809636.9064817,3270107810.036561
4287502541.4216027,3945702212.774388,2244970439.6765122,3736051493.7378497,2750806368.5676403
118482307.92108206,68715039.27310765,69424776.95156263,181032484.40926117,121479563.63337347
200184605.92674813,169214213.91446337,187401627.54904822,223600480.06599873,210172063.6861791
683731865.8867819,662314909.2108668,756773063.9303979,867948374.5223322,785078048.4376867
774292691.3618927,837416208.0284834,872580650.3910531,859121528.8338187,844762198.8359367
6491988.434500279,8551154.338938307,12163631.213232309,8940892.01649521,9723753.241357679
87425347.88611874,65579729.541867174,94897481.33091873,77919682.5455471,91153442.99023984
2824351097.344532,3081538057.286337,3128404631.2891355,3353412369.143524,3349740744.0017643
386511872.86547154,339544426.64504033,346179676.31821185,474536914.79226196,558255383.9051971
99794901.72602367,416720814.8257765,2515202207.165296,-46783392.85341287,1022529670.9658105
164312896.5926354,162588626.92852598,119895454.0089739,166068180.67530593,127950476.09739289
201885407.7372337,119112338.80533141,117491779.5857795,160136806.07388446,184607867.25527722
448622637.6312319,193496840.50512168,158069928.22931963,192453712.35287616,230095295.7889426
7213964693.600706,6009498976.497103,7208523413.996882,8017225235.866036,7517163904.131314
4082353925.630444,4345051340.344852,4362123004.2689495,5851523146.537559,4158117588.124094
102822793.01500212,85357805.53759179,109635076.6384282,68554424.21304053,79273613.48541483
113616385.74737789,127823440.41166392,140786419.23796585,164619745.39442343,176349872.8652931
27472250.92533263,31491207.402370773,47752018.9578342,53434398.548302956,47957515.61273653
3497703134.669693,3539984678.5214043,3946038317.3093343,4633291843.507964,4375508900.094467
362854036.24639523,342388755.42674786,401602654.4203282,523371514.71185386,483155246.05292726
216445701.7498268,339342602.9094528,310885268.30092317,354257352.84020525,293175450.8541035
1724349292.8088427,1483717942.2037246,1860703375.1324408,2465597204.365431,2429047909.1760306
115620276.64020762,92459676.89690262,17341659.31344427,53966786.93003599,71294376.6202555
36774.481770401966,216376.54574197883,348345.1139765744,373429.2410710083,-120784.52588022282
98987825.88514568,300310288.49894655,97998274.71152759,279212864.3038491,268750436.4777394
10070106375.505226,8968013763.798944,10606551354.090422,12120801274.569603,10668424976.869686
417019713.9283186,453704256.1943629,444543535.3572513,410223271.6105122,401351865.62669986
815522292.9582233,993056215.6498623,1010023368.4483995,1156847561.3650296,1084726356.0797307
2299575823.643574,2125714430.5702822,2153067579.985085,2799752885.7737417,3070318259.244716
308579405.70478237,251281176.52191117,312631325.94701964,315871212.1199843,364722801.12323993
57307260.27317299,118918327.97608097,98752745.45482397,112823564.11882414,67558051.14609219
1666732359.280982,1183511472.9085023,1492784545.4252853,1838804872.3862221,2172158350.2063565
1298613122.9797213,1159890629.9099388,1397910441.1712835,1460228384.1936457,1040099306.1367809
416592997.72521085,295771746.45164526,304081956.06117475,490504209.9982548,509638564.9112311
278769466.861708,318209230.52454734,321989987.35476536,267603247.3497486,263233952.2286651
358949626.6804311,1088006939.9514241,706517511.5411652,1019749837.3282228,1272488549.583787
23293119.308152493,18585396.316794936,31167953.68774193,59549931.51201289,45484117.27898135
2387571340.154983,1633759793.3550987,2400722815.0066123,1875920091.1093502,1859224469.950826
427468639.62874424,224538232.03101492,185972868.73851687,303490278.5580024,634108668.892351
1177512463.8089185,866840672.1268836,1259313099.12639,792962762.0655023,950550396.447967
26983782.460863337,40358130.35265798,21688355.666343786,-424265.79805499874,36098114.31961438
12509884845.423225,10182858495.626839,10012712836.046202,13328298995.755138,11196373300.400604
8989601.245027877,11272422.496126998,11225366.586695977,11758441.96836223,13043359.053709205
481614408.4427105,299801554.43370974,326956497.4560171,436117208.4756991,425997073.98498696
4127144525.227406,5137138464.407766,5508109188.465872,3543920513.5143,3823533267.524158
218743777.78237343,244294614.40296933,168041607.9111014,215095380.5788912,195837768.24626473
1552817771.9524503,1604970583.6917686,1416765719.3833196,1834815382.349493,1843626771.834699
428020073.7486237,421003576.22423595,381697493.27729666,454546212.5758588,507533042.7995056
2303721172.8794913,1636635187.2823915,2588799366.7154713,1961134458.3119252,2764369647.564165
1679280884.8326347,1826937102.8173513,1562402313.3269958,1689628117.2236254,1735575872.3551004
119762284.42849283,112156898.82950443,111109504.7827629,122637534.40662295,196594577.79693586
1232489120.3527837,1056848183.0624157,1204128975.0679777,1069345503.6075443,1173440803.185058
2610490633.961277,2135141862.4916008,2486773771.4444427,2772568795.576088,2469342505.1750903
285964517.2243958,206766341.3211491,192989518.44692457,200591992.76980844,221245631.2710762
66696352.01108913,89206995.71423358,105346762.55441311,7753378.2238019,9800158.738561882
96261629.94094051,35590739.53919571,109982843.29909986,96437911.43058875,92506772.34481585
3594374919.3935103,3849324165.312845,3336248329.0178776,3498504447.884048,3252521912.9578643
1678146149.0664058,1124655171.4409626,901824440.5989327,1052199069.3151641,1040954677.1887873
2427677814.782061,1908097455.555966,1500173702.2631927,2192780703.7820263,1624506515.5793638
52195812.01613967,41585372.423770174,76544961.15970746,144266903.78034237,96903436.0339329
592029097.7842108,630624364.536216,425446254.45527124,316014173.9971376,425108256.7570444
206935286.76577634,604623442.826919,132073429.3132866,-67232351.55976653,156262645.09241658
1591376551.9688554,1222549316.6605701,1243833449.2266097,1511196046.4895225,2046073503.6853933
113755274.78937995,182547173.1612388,331018614.00296104,605138918.0741713,309451692.3756673
391594567.57177925,389484029.6660795,141106463.2971538,197491572.3753582,157372247.1918149
109409499.85835508,130471455.5441563,50512597.55143067,83959129.85163026,108491511.63733047
13005405.747680113,17963659.108638592,7664035.43360921,15939493.393111106,16634425.490982527
430251246.20373535,388175198.74472713,238545073.51655325,364017304.7173223,475384788.53175956
121340632.09684022,125114797.82803576,136885559.14630464,181953244.5328703,362966680.92003167
742669768.525043,506275114.44323593,459416098.60390306,1018790406.1935713,733136371.6349789
4178521482.871761,3161071593.267415,4073665813.6494865,6083068751.895458,6318946577.758195
2536719097.6338863,2914364425.227993,3757086109.829211,4963420973.885495,5128467020.531812
-172816.14178368822,132058536.79391,96711780.35917488,115127915.67779924,234830218.5167786
173303448.4862574,232058147.19863552,361144558.69137186,256674200.10702342,389630652.057723
830390284.3819736,719197492.999423,728461670.5828085,752812537.1184615,703846673.9369704
1150923996.1042182,723473216.7427957,437818661.5539635,1045668057.3625262,715990761.2615314
2989647579.937396,2705134457.3735466,2258514550.314746,2955681997.277064,3438123314.580547
5012115427.507306,3482885531.372681,4651509662.354658,5012110931.504382,5792988172.102998
328030245.47600466,321958702.1365232,336869218.77609116,517244089.0748971,748026639.0834124
138257211.84769136,259246295.2637171,137347369.0473998,169612183.66202945,111582583.63680618
405546349.46690243,378237170.4130231,430705810.1195333,336489573.0172757,434661816.34250325
1093461913.0434244,1361105189.2991455,627236969.3584825,1757336185.1600049,1568380872.3887396
416786526.9110121,437918901.5331767,441231413.67996967,493207725.0671984,349952728.30373263
2155830070.8431373,2446127765.3260565,2267784634.8545036,3344942249.0749454,1955978944.1124954
6296629024.793129,6722490718.469828,6306609016.22773,8849118034.47698,8594023501.40273
1985550047.7544584,2202322270.2712617,2505178048.8584137,2841493610.8662887,3003404184.013323
2824956989.2236915,2255980476.103482,3512250746.537095,4645973198.894495,3984867495.5125465
964904920.0801427,1218906385.399563,1393011129.5588624,1632835452.7009456,1268174499.8934073
3695918978.684948,4200975193.0518074,3643050193.4834833,5329168310.399278,5417473161.274241
1225904057.738002,1247022690.2820828,1531212089.7855213,1972560830.7660904,987375190.4665129
22391791160.883934,24399444250.252613,26817799434.753544,29380752459.16199,30105807611.098633
426148917.172451,1147521101.899513,905451805.3484511,2062877151.3658168,640010673.4492838
4373064826.389782,4789126790.4331255,5159397691.755967,5811594146.045209,5035076901.758943
40590184741.27748,44610161234.491615,45481298435.30197,54781263325.64967,44715967546.21351
1439176440.9739804,1624276968.7435844,1994125298.3020327,2058832312.5981023,1731117836.5593991
608625471.7320684,995279026.8645186,1319146807.78504,1188617999.915826,758852293.7958984
1169052346.2348816,853462182.7986977,1085461544.3096757,1202084360.378287,1166752758.0129256
33084987569.3077,31963680074.000874,39285216975.34436,45065787665.60411,38411950728.965355
13118594700.645569,11510849705.744612,10338411439.912067,14003373172.939423,11612653777.351488
342540495.74319375,233468536.5037085,260222112.3515113,300448867.12123686,357875226.48227257
1278486132.495041,1408243068.1056337,1901836401.3258245,2038443033.9229536,1684694417.6967092
3085712822.5083475,3306876482.95438,3930109091.3246374,4190167154.645584,4347881666.926631
3696029432.907482,3166357039.932795,2669085120.533139,3283230779.5382543,2329425825.9756594
397569545.8231849,756296615.2243912,1490454127.131663,2142048374.620622,560517853.216132
834406669.9776187,755479058.7741585,863025359.6525838,732078464.2470785,726268779.6780952
19928926261.458817,21441935870.935097,25149167529.329517,28578434367.989433,25867948997.99113
2529286313.595663,2413773187.7505627,3003171250.0057545,4181135766.737115,3186911828.959409
2176890375.487127,1833156307.945874,3334775791.421932,2866073725.827687,2467223428.839257
2155806775.485941,5289272382.360128,5930557586.339615,3115970142.30157,3921712384.5408707
628346168.6174517,565827529.4368773,633642810.2993178,844181847.7944007,977434459.6867225
6594954164.540155,3991964309.784131,4770358529.190117,5016914849.449544,6375102749.710739
13330924722.797358,12508785359.779842,14612999492.035295,15297008127.076757,16551059345.478254
1772872164.6470027,1440334903.6460996,2093187129.4450445,1954254627.7205527,2672742141.378671
126575980.1912531,181871234.7672646,193202453.44392985,139792914.99910197,111354542.85280134
720379237.5248394,753004852.1170803,839096342.3537512,882803577.1975985,885877785.0669125
176679573.59256566,164050468.64026693,247294417.2819208,229847184.83310282,211180749.03735268
5564025627.67733,6236763466.995863,5962236994.817056,6744760009.752992,6672167536.313905
13496494778.946833,11134522959.98241,13938124049.64127,14781811050.707829,14224600496.921099
1576558329.7179081,1782097299.588462,2183095380.495818,2493911379.215649,2181469633.1638174
3384936457.145283,3249824889.3727155,3484873273.8705716,3078799033.9501815,673196662.7192211
4802421537.153976,3053551483.408735,3977704563.407403,5220712483.276781,2195903823.646142
11266516.078920014,-2429105.4126218916,15896434.172037717,-767271.2607254209,7291593.545837887
365181444.7653746,406980761.4956341,261980917.55485988,365827282.7262753,484699735.40174544
2152601856.9727955,2232400774.320028,3049176559.5811396,3508379975.0909295,2561585950.2932353
714239249.3328699,965594817.2895525,951406616.5377877,1288159297.2797117,810180996.4228864
5557844293.905871,5113918939.939857,7437147072.66473,8194439102.9119835,8036446461.212142
11531406602.593775,10883833212.656357,12046785921.54652,13700296247.28771,14786091123.766115
2185858672.979233,2430037982.2196813,2524085958.218648,2658431507.906011,2681910331.3656144
894340551.9851944,816097180.2951952,944868102.0458459,1483451747.3898442,962503028.0352223
28201672.676926557,37585565.756155625,34506323.16064524,35429290.615468845,23647463.153593346
29561337.012709856,98554024.33098853,58189247.65830833,56289881.717993185,43695769.41460784
136345817.02673343,184625525.25061682,57066443.60036387,119845633.2305143,45720975.24860781
609639184.4883857,540079309.8449948,632660462.8827336,760093386.6658862,712577904.6188103
1465968311.2655802,1234303543.4166687,1246269901.6840997,1835124939.6637652,1240145376.1488557
134507189.97758496,58522942.03814635,163743255.8868541,151333809.7256702,158979945.4311109
183203048.90360957,496271249.70667875,148080771.848402,277431832.2222971,172422007.76113915
462141734.79692936,558122306.3731718,505175010.5713536,690673638.5163391,362800920.4188036
716113547.3482833,796692951.9409173,772332101.6678543,688261597.3036443,645770670.2291611
136250121.07802814,116013763.57822809,259363580.77233964,143324238.66489148,274106975.9439268
3124430806.5931315,2222968449.948523,3157648067.333762,2185880347.076254,2804439680.630247
83401266.66112612,60760240.63675612,61824641.80788153,73755189.6512999,46135343.103156224
850169053.7241646,963347079.2293543,1033913900.4455072,1194333916.579931,1151319110.164712
9587904130.775143,10163945183.967562,12281916820.576986,12781235382.11139,11497364308.888727
2122688798.0700936,1968641538.379314,2047610262.6758595,2144638241.1488063,1800030370.4699523
14028192.914746812,15019780.886390584,23387466.875011396,31246885.998953715,29433051.416797668
874801122.2483885,1087812140.6392212,987480890.5130632,1164899642.3492723,965118914.6957651
2252090058.2896967,1944349384.724403,2474838313.7892475,2129485324.8686817,1956926350.9055207
2125857032.9292188,1871784245.5096264,1809234722.7793405,1799697674.7290828,1112524037.3747468
300698416.7327335,286918091.2557465,280285008.95439047,192097031.75379777,119410594.55283955
144396053.6429242,103631844.11325021,97652725.20441316,92118378.07887752,86465705.41196005
323129648.768999,204701084.29436448,336872515.917681,326513064.4104625,198806292.58497226
342460892.6984407,315779297.6151026,393600449.3411743,399384306.4619485,318173924.57225657
2852024.857463996,2832125.7091926737,3336041.1409657095,856374.3913199287,3342746.5168105783
82541511.87723069,71925279.01513621,59973244.2080861,59926674.14023727,56961618.81021422
1489521039.1437545,1844966875.1511445,1552689943.420872,2220170466.9585133,1814726989.0743785
331184864.76989836,178683187.60256934,328766311.69572604,602811258.0300934,100568847.02678299
373376189.48780173,-202888118.4877835,221120710.4286756,1002890356.8251103,1096579941.7508183
118605243.82914288,99304356.53019571,140953106.0905499,196086788.66254175,168157412.3288424
195506355.2329914,98381364.67465678,59431344.212546736,173355681.0513621,160907687.20639452
9931607.08893568,4616515.546627317,4365590.150842238,12528661.149774015,9152390.69844162
4897544733.296187,4915303186.8467,4839057454.484906,5144575737.588585,4646372088.952278
1656308053.9422724,1419137284.2065346,1534287996.5331068,1942275423.5027223,1472636268.063065
14939657.396855703,20628869.44732936,8911619.391029958,22683014.49480418,9970458.317634003
38799207.65827586,29101991.960289318,47459321.908716045,39599388.358360715,33984298.16945398
58975983.871857494,74289548.19380766,65844836.687686555,70998259.690376,89170446.52847937
1591332527.7138047,1909711488.9872,1456183897.9668307,2203788811.1852865,2049122191.8892314
266948567.7951638,251211769.93440446,247239396.50890693,374781645.30370456,394507630.638448
202576878.4304459,197227494.71934614,226211672.25803578,223102033.49235803,275386327.3866927
8320185454.41959,4593672719.629563,7259628295.353471,10863279233.350695,8177479716.921335
36446821.46360297,9265218.478107983,34623037.182734594,46484001.17339504,21459411.7244449
96055.11698726774,4406001.532032995,-480026.7739287874,2609477.1116866283,874104.399277549
126581465.03740272,77775188.09000483,160300575.49246964,186044093.02597058,148984616.56552857
9469043697.151726,8564759337.569377,11191460986.900063,12296567453.566185,11138349184.180058
192736432.7664993,126778572.90643866,252011234.61319545,132181043.55782877,188627588.75388566
192739455.14344522,258663639.20783624,354402915.9620778,351703375.84847945,364659464.737513
2128811315.697601,1546622580.9693933,1864751712.0433788,1677415712.3031998,1802672499.5007157
160963340.0514077,137190714.81537715,203078030.88151503,262227746.6512189,203033229.80913386
-72350589.22368816,67211205.09436348,78058255.10518955,158333651.55095512,55330019.89256667
1219610237.3519669,884343727.421665,1067947186.8938649,1035860811.734022,1307761996.6220214
486797013.43099034,304659042.450993,412393510.33741134,496889131.480926,266856687.7764522
881654566.7602679,813939942.5463489,1059384600.8638933,1177466931.0278492,1048038987.382306
6971515258.038292,5658222755.255379,7985209235.300534,7420376647.388633,7832642557.397783
37342866723.65491,42353413937.65797,32170884322.936573,50550923091.45159,42352560409.26956
1925313923.5012283,2224487958.1231365,2455892030.8034205,2557723966.4461603,2718354958.755361
2433586272.7719517,2021552659.8019032,2328664614.385511,2321593935.448489,2805366901.297354
2746331511.8533235,2699920767.342245,2602663750.1042805,2834087919.0823617,2815001621.2895713
17484828984.33849,17753726333.192215,17020347584.564564,19721801141.705105,19482351722.35148
848104379.1386071,863895572.1612948,806068239.9120448,1201212085.4834764,272661334.7766086
31669101920.669262,28579561641.981606,36298177842.52744,31545172918.153778,39927340564.422646
343337632.7109446,314235716.41141343,505989318.0862209,449037137.92897165,254621682.147044
7685907873.000837,8774489349.188505,8414195421.926008,11119494229.807838,8799198593.328566
119797970578.08736,110419407135.6456,116432198464.29314,131663405846.99635,121653215588.2108
3008307446.1702695,2650589131.5921555,2871144471.6398587,3316542486.5474887,3222495952.9516234
532969704.79806054,344724818.2562239,537051570.7226493,1031516836.0195386,449226482.649569
44227235174.73718,41613174777.5634,46139263761.39614,53999118928.035324,49128359079.659035
1811790829.469069,1739290336.565822,2011836086.7194092,2136045418.7486935,2146303343.8881638
27517569233.281616,27397407377.249504,20059632361.055206,36550588124.74389,29489764858.71863
1033400275.7198217,902933883.3432007,833461819.7629249,959489642.3981376,887942316.2877194
1311005810.5829597,1111608637.3908367,1387054408.438546,1395822379.8731358,1220145714.8227892
5112090909.548119,4401705868.260277,5018991095.799638,5496872241.103445,5903120143.829952
6447378670.599731,6099501113.311019,6591079589.320166,7356538113.402,7858543096.6238575
